,WQ,nvar,var,random_state,best_layer,best_alpha,best_score,r2,adjusted_r2,corr_model,rmse,mae,smape,r2_test,corr_test,rmse_test,mae_test,smape_test
3,Chla,7,"['TB_B2B3B4', 'LH_B3B4B5', 'LH_B7B8AB11', 'B8A_3', 'NR_B2B3', 'B2', 'LH_B1B2B3']",1,"(4, 4)",1e-06,-0.29672349386257735,0.008947745186663636,-0.02147929772427215,0.4701208849023117,5.415624391767542,2.6621178426456296,0.839846493368697,-0.0011627737981654285,1.894246715321387e-17,2.4348872350598962,1.9442617064062053,0.7337411727508283
4,Chla,7,"['TB_B2B3B4', 'LH_B3B4B5', 'B8A_3', 'LH_B1B2B3', 'NR_B2B3', 'B2', 'LH_B7B8AB11']",1,8,1e-06,0.05982847613249449,-0.012656997648428092,-0.037355948810585016,0.09903755410136562,4.9538036713267415,2.459437617578527,0.8023069102759361,-0.02645553896789332,-0.006022673524744931,4.181189302021217,1.8405644860125288,0.5290441465193827
0,Chla,8,"['TB_B2B3B4', 'LH_B3B4B5', 'LH_B7B8AB11', 'B11_3', 'B12_3', 'NR_B2B3', 'B11_2', 'B12_2']",1,"(8, 8)",1e-06,-1.0318496577128138,-0.0217407024211822,-0.1852192148085714,,8.519626360572248,3.6122378626831373,0.9281100968497558,-0.014057064460317514,,3.087444340204991,2.3286986498132722,0.7924321212676583
1,Chla,8,"['TB_B2B3B4', 'LH_B3B4B5', 'B11_3', 'B12_3', 'B11_2', 'NR_B12B2', 'B12_2', 'LH_B7B8AB11']",1,6,1e-06,-1.479705647242391,-0.007383693782937906,-0.08132011167526376,-0.05332143410265177,6.408632356765905,2.840178325234111,0.8311576419321196,-0.031755862862464346,-0.06188490366546702,5.227037460850427,3.258367642969119,0.950303882132985
2,Chla,8,"['TB_B2B3B4', 'LH_B3B4B5', 'B11_3', 'B11_2', 'B8A_3', 'B8A_2', 'B12_3', 'B12_2']",1,5,1e-06,-0.014073061343052506,0.3059548459601439,0.27290507672015074,0.6545370354376912,5.144227754782735,2.978126636387164,0.8786098138080971,-1.2425413223571562,-0.07655919211886213,4.262142676192335,3.4378441522494847,1.013171617026134
3,Chla,8,"['TB_B2B3B4', 'LH_B3B4B5', 'LH_B7B8AB11', 'B8A_3', 'NR_B2B3', 'B2', 'LH_B1B2B3', 'B4_3']",1,6,1e-06,-0.14914917328135593,0.2567685776224169,0.23057539974126862,0.6589420939495815,4.813278167962436,2.679462635335427,0.8488944628106541,0.08252588377646819,0.20566332067726228,2.4506267461805935,1.989221627714767,0.7394725247941104
4,Chla,8,"['TB_B2B3B4', 'LH_B3B4B5', 'B8A_3', 'LH_B1B2B3', 'NR_B2B3', 'B2', 'LH_B7B8AB11', 'B8A_2']",1,5,1e-06,0.0754357454969636,0.22841310873060383,0.20683025862516613,0.5838282708368553,4.489585499154091,2.4707077146651715,0.8068270099965356,0.12276694776125963,0.4657508041272624,3.8640185069984225,1.8575635827171133,0.537661886287874
0,Chla,9,"['TB_B2B3B4', 'LH_B3B4B5', 'LH_B7B8AB11', 'B11_3', 'B12_3', 'NR_B2B3', 'B11_2', 'B12_2', 'B8A_3']",1,5,0.09999999999999999,-0.34924885004792017,0.07262236450955417,-0.09771230323358893,0.9669582390175179,8.343013071009088,3.579228591587121,0.9257733740577498,-0.2633716228418044,,3.087444340204991,2.3286986498132722,0.7924321212676583
1,Chla,9,"['TB_B2B3B4', 'LH_B3B4B5', 'B11_3', 'B12_3', 'B11_2', 'NR_B12B2', 'B12_2', 'LH_B7B8AB11', 'NR_B1B12']",1,6,1e-06,-0.4332237022279123,0.5386076372829174,0.5001582737231605,0.8433286986527667,4.509699416149473,2.684175071133874,0.8186614658886808,0.23343158207193848,0.5767558199209154,4.417829384693058,2.9550691766493955,0.9008461199786963
2,Chla,9,"['TB_B2B3B4', 'LH_B3B4B5', 'B11_3', 'B11_2', 'B8A_3', 'B8A_2', 'B12_3', 'B12_2', 'B11']",1,5,1e-06,-0.08141078300058091,0.1939919474080154,0.1505543876874893,0.5577759538703416,5.5148386549070345,3.017032126694217,0.8847828631607336,-0.787636151088744,-0.057418894447894955,3.758248959252484,3.0716823388594623,0.9858086706250632
3,Chla,9,"['TB_B2B3B4', 'LH_B3B4B5', 'LH_B7B8AB11', 'B8A_3', 'NR_B2B3', 'B2', 'LH_B1B2B3', 'B4_3', 'B8A_2']",1,5,1e-06,-0.1567788998878717,0.23876303194060466,0.20844828542496507,0.6229660650939333,4.861463794404115,2.6718035990791584,0.8441367437237939,0.14319070345034257,0.2837746148410089,2.405374546949454,1.9458847903389502,0.7300427378628006
4,Chla,9,"['TB_B2B3B4', 'LH_B3B4B5', 'B8A_3', 'LH_B1B2B3', 'NR_B2B3', 'B2', 'LH_B7B8AB11', 'B8A_2', 'B2_2']",1,8,1e-06,0.08587922210906987,0.1815153829554299,0.15566850031191715,0.5528212781307564,4.593814130554328,2.547090681607929,0.8243883410750498,0.10308653530673872,0.48445788891971864,3.9030715385984567,1.8694462567874677,0.5405281386909829
0,Chla,10,"['TB_B2B3B4', 'LH_B3B4B5', 'LH_B7B8AB11', 'B11_3', 'B12_3', 'NR_B2B3', 'B11_2', 'B12_2', 'B8A_3', 'NR_B2B4']",1,"(2, 2)",0.09999999999999999,-0.35355136683503446,-0.08625350863756798,-0.31255632293706137,,8.519626360572248,3.6122378626831373,0.9281100968497558,-0.3144008268802234,,3.087444340204991,2.3286986498132722,0.7924321212676583
1,Chla,10,"['TB_B2B3B4', 'LH_B3B4B5', 'B11_3', 'B12_3', 'B11_2', 'NR_B12B2', 'B12_2', 'LH_B7B8AB11', 'NR_B1B12', 'B8A_3']",1,"(6, 6)",1e-06,-1.5952182389808403,0.009306198868283433,-0.08328200684496112,0.40486154516825407,6.383263802315784,2.815779771027207,0.8253657665294949,0.0013305437447252988,0.05979389251329484,5.203186442221912,3.191049541465544,0.9398408782415206
2,Chla,10,"['TB_B2B3B4', 'LH_B3B4B5', 'B11_3', 'B11_2', 'B8A_3', 'B8A_2', 'B12_3', 'B12_2', 'B11', 'NR_B12B2']",1,5,1e-06,-0.07467454228870796,0.04608914171542855,-0.011375367819786542,0.4864416645087202,5.9531272426576916,2.973368322635755,0.8725205859465335,-0.06740630467660824,-0.054086966723956714,2.9500764529387173,2.2563465924474237,0.8704634166405256
3,Chla,10,"['TB_B2B3B4', 'LH_B3B4B5', 'LH_B7B8AB11', 'B8A_3', 'NR_B2B3', 'B2', 'LH_B1B2B3', 'B4_3', 'B8A_2', 'B2_2']",1,5,1e-06,-0.17939191619062406,0.27806912306016185,0.24598330630728016,0.6353931590103603,4.7358150795394,2.706897927316665,0.8497811952816997,0.08817961078819936,0.2996261888631213,2.432881290198233,1.985017251992966,0.7361760700812984
4,Chla,10,"['TB_B2B3B4', 'LH_B3B4B5', 'B8A_3', 'LH_B1B2B3', 'NR_B2B3', 'B2', 'LH_B7B8AB11', 'B8A_2', 'B2_2', 'B4_3']",1,4,1e-06,0.07935123549879415,0.04893740102210209,0.01544928133978174,0.3629686432954977,4.912198367390523,2.4416226574362416,0.7989527455649144,0.06006944461844954,0.7528490177446049,4.040469480550981,1.8262414929615127,0.5287546507753718
0,Chla,11,"['TB_B2B3B4', 'LH_B3B4B5', 'LH_B7B8AB11', 'B11_3', 'B12_3', 'NR_B2B3', 'B11_2', 'B12_2', 'B8A_3', 'NR_B2B4', 'NR_B2B5']",1,"(5, 5)",0.09999999999999999,-0.29578221646641467,-0.0002471391357961039,-0.23434753340162073,,8.519626360572248,3.6122378626831373,0.9281100968497558,-0.016664319718967757,,3.087444340204991,2.3286986498132722,0.7924321212676583
1,Chla,11,"['TB_B2B3B4', 'LH_B3B4B5', 'B11_3', 'B12_3', 'B11_2', 'NR_B12B2', 'B12_2', 'LH_B7B8AB11', 'NR_B1B12', 'B8A_3', 'NR_B1B7']",1,4,1e-06,-1.6037525730462163,0.02171986841022855,-0.07979976788682319,0.006835675935142579,6.401864678136001,2.8170518784096372,0.8250490619575822,0.00841083311062718,0.15916196068352403,5.191555971463785,3.182975731308095,0.9389287362237267
2,Chla,11,"['TB_B2B3B4', 'LH_B3B4B5', 'B11_3', 'B11_2', 'B8A_3', 'B8A_2', 'B12_3', 'B12_2', 'B11', 'NR_B12B2', 'LH_B7B8AB11']",1,10,0.09999999999999999,-0.03700531301249079,0.26527041573818144,0.21628844345406018,0.6571791158771093,5.278344585629465,3.0367265844649443,0.8911835065776457,-0.831439232497966,-0.11479250567822405,3.8364529843639166,3.0973020179364603,0.9788017798059788
3,Chla,11,"['TB_B2B3B4', 'LH_B3B4B5', 'LH_B7B8AB11', 'B8A_3', 'NR_B2B3', 'B2', 'LH_B1B2B3', 'B4_3', 'B8A_2', 'B2_2', 'B11_2']",1,"(4, 4)",0.09999999999999999,-0.2362387116672106,0.015021566136987907,-0.03334791052592778,0.498718425085656,5.398391966956033,2.661221866065807,0.8400156300750987,-0.006192101257094906,0.21324438928458683,2.4302822408958447,1.9412295730687796,0.7328229148080644
4,Chla,11,"['TB_B2B3B4', 'LH_B3B4B5', 'B8A_3', 'LH_B1B2B3', 'NR_B2B3', 'B2', 'LH_B7B8AB11', 'B8A_2', 'B2_2', 'B4_3', 'B11_2']",1,5,1e-06,0.10126352119929834,0.23849429052021376,0.2088951286676426,0.5693170473930613,4.450614314202629,2.5024107616390086,0.8102968813680651,0.09707551990478891,0.39718738168922485,3.885822496129905,1.9229262838467869,0.5485834650513028
0,Chla,12,"['TB_B2B3B4', 'LH_B3B4B5', 'LH_B7B8AB11', 'B11_3', 'B12_3', 'NR_B2B3', 'B11_2', 'B12_2', 'B8A_3', 'NR_B2B4', 'NR_B2B5', 'B4_2']",1,"(6, 6)",1e-06,-0.6575771090319931,0.006914090633325154,-0.25215179876667704,,8.519626360572248,3.6122378626831373,0.9281100968497558,0.045902066325213764,,3.087444340204991,2.3286986498132722,0.7924321212676583
1,Chla,12,"['TB_B2B3B4', 'LH_B3B4B5', 'B11_3', 'B12_3', 'B11_2', 'NR_B12B2', 'B12_2', 'LH_B7B8AB11', 'NR_B1B12', 'B8A_3', 'NR_B1B7', 'B8A_2']",1,"(6, 6)",1e-06,-0.7623113673742157,0.0025310838934143876,-0.11146536366162407,0.26618337624758226,6.395422756209697,2.8164447087549878,0.8248619068076596,0.0019140837227324958,0.2739963595375117,5.203613282020315,3.166291984585968,0.9355195695759781
2,Chla,12,"['TB_B2B3B4', 'LH_B3B4B5', 'B11_3', 'B11_2', 'B8A_3', 'B8A_2', 'B12_3', 'B12_2', 'B11', 'NR_B12B2', 'LH_B7B8AB11', 'B4_3']",1,10,0.001,-0.04135372754554338,0.09585835586158609,0.029701650192921702,0.4786270275021216,5.771882619219315,3.065416173592515,0.8915421713457261,-0.678781419109634,-0.07078139008599248,3.5405590404868694,2.912887834401232,0.9728082283806605
3,Chla,12,"['TB_B2B3B4', 'LH_B3B4B5', 'LH_B7B8AB11', 'B8A_3', 'NR_B2B3', 'B2', 'LH_B1B2B3', 'B4_3', 'B8A_2', 'B2_2', 'B11_2', 'B11_3']",1,4,1e-06,-0.16135996850875475,0.21223691741567074,0.1698460788909535,0.6003572228284493,4.949167813441235,2.6608307974146066,0.8419062443054951,0.12194615715092594,0.3113086896669601,2.410786437854704,1.9787527951952733,0.737677791046077
4,Chla,12,"['TB_B2B3B4', 'LH_B3B4B5', 'B8A_3', 'LH_B1B2B3', 'NR_B2B3', 'B2', 'LH_B7B8AB11', 'B8A_2', 'B2_2', 'B4_3', 'B11_2', 'B11_3']",1,4,0.09999999999999999,0.07583185839163116,0.21812502324021765,0.18485374763341844,0.5829650049525967,4.51626264708732,2.458526226579222,0.8053561419670062,0.10315972294726294,0.461932884244382,3.901207653780963,1.8857335207350412,0.5448640420045721
0,SS,4,"['Image_Year', 'LH_B7B8AB11', 'NR_B12B4', 'TB_B1B2B3']",1,8,1e-06,-0.9244857696649948,0.340560871499792,0.29171352864792466,0.4728408783303339,2.270953359508469,2.001567608636826,0.6135501868674678,-0.5417106069868824,-0.3186026667323208,2.3959007367208343,1.8973332369851597,0.4119350101660468
1,SS,4,"['B3_2', 'Image_Year', 'B3_3', 'B2_3']",1,8,1e-06,-0.08144086511870892,0.25993716119641475,0.23374024654850023,0.4556283083795905,2.1651769519999142,1.8577430847358922,0.49200372209885124,-0.4827411016237455,0.5534379001549656,7.615041047353588,4.976969035552115,0.5560796921277498
2,SS,4,"['LH_B5B6B7', 'Image_Year', 'LH_B4B5B6', 'B5_2']",1,5,0.09999999999999999,-0.185207036776412,-0.06761259915326989,-0.0924407991335785,,4.85175267031965,3.1660442401608733,0.5450884463164853,-0.29971067142530705,-1.0121086904000972e-16,4.8197107984201635,2.8428037920137896,0.38611479166266777
3,SS,4,"['LH_B5B6B7', 'LH_B4B5B6', 'B5_2', 'B3_2']",1,6,0.01,-0.5292624742175102,0.13786011985494673,0.12293129076152587,0.6269071477788789,4.550238303218437,2.987729577166943,0.4908283466972671,0.07939633526756562,0.511366744269403,6.602063804697883,3.444195774599132,0.47176220414440073
