,WQ,nvar,var,random_state,r2,rmse,mae,smape,r2_test,rmse_test,mae_test,smape_test
3,Tur,4,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2']",1,0.5962740182876587,0.8289538836195695,0.5824453288053928,1.8342155721979092,1.0224246978759766,1.0278298043495238,0.607351527359358,1.7541140001643922
4,Tur,4,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2']",1,0.6814737319946289,0.873648381648181,0.5924825752809797,1.809448631849411,0.3123752176761627,0.5185053019791488,0.3634247626871927,1.8151343727188431
0,Tur,5,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7']",1,0.09526532143354416,0.5368774678876276,0.46012528852894274,1.8505657129051152,0.6820840835571289,0.8108447138001644,0.48524912099822715,1.9362230317540774
1,Tur,5,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7']",1,0.44257915019989014,0.6845567630670126,0.46565994381352666,2.0,2.646198272705078,1.6441501449581202,0.9040780725458993,1.9948653838797044
2,Tur,5,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3']",1,0.5348477959632874,0.7970054917819809,0.5867931563789095,1.8456090271347816,0.8571946620941162,0.9034373170287503,0.6492468840051048,1.8074030589362173
3,Tur,5,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4']",1,0.5971208214759827,0.8350729672504486,0.5935798725094682,1.8141621842491682,0.9207010269165039,0.9831401831699111,0.6040194799563109,1.72343224694973
4,Tur,5,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4']",1,0.6426517367362976,0.8555286026715571,0.5933592078895797,1.7911947801989299,0.26228082180023193,0.49659667068499636,0.3662934496736419,1.8191358469962946
0,Tur,6,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A']",1,0.09163219481706619,0.5368989830207643,0.460255464189165,1.8536504053703737,0.6890974640846252,0.8083905450509608,0.4770530539332267,1.9226447301667493
1,Tur,6,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2']",1,0.4033655822277069,0.684443628518586,0.4651556506186336,1.9839785635310978,2.4940454959869385,1.6078289050379002,0.8931850777808965,1.9847844258799134
2,Tur,6,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4']",1,0.5810249447822571,0.8256528163854412,0.6007408718216539,1.8394117408006603,0.8078699707984924,0.9045939427003862,0.6591856657775512,1.8101225515672121
3,Tur,6,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3']",1,0.6061532497406006,0.8384019221986948,0.5953893073466252,1.8127153686841797,0.9519870281219482,1.0008532421996035,0.6048470079172644,1.7149772675310568
4,Tur,6,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3']",1,0.6514824628829956,0.8607713660933587,0.5960132287844908,1.79180197922877,0.28500431776046753,0.5171733999147786,0.37570485336197573,1.823338811868884
0,Tur,7,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6']",1,0.08900541812181473,0.5370913361161324,0.46167984800321704,1.8562558281250525,0.7062568068504333,0.8098655749726958,0.48061694268306054,1.9311241907461525
1,Tur,7,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2']",1,0.4109911620616913,0.6841494638466927,0.4645148449967024,1.9684104192413754,2.5268921852111816,1.6197456399593337,0.8960993217742617,1.9824121510835893
2,Tur,7,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2']",1,0.5904126167297363,0.8308415304699316,0.5926072946492883,1.837203042728576,0.7961168885231018,0.87935453949252,0.6407261272674442,1.8173705358687904
3,Tur,7,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2']",1,0.6521062254905701,0.8633403833320414,0.6256843612146443,1.81644970283789,0.8851923942565918,0.9653107005591173,0.6191656057116429,1.7281863497112635
4,Tur,7,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2']",1,0.6568964719772339,0.8640894395065731,0.5952094875342894,1.8014020661472498,0.2883555293083191,0.5185244633277571,0.3729488535499468,1.8246362565030176
0,Tur,8,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6', 'NR_B1B8A']",1,0.09085483849048615,0.536871693276281,0.4615432499425202,1.8443811444671574,0.7165831923484802,0.8107953361246311,0.4821773451804572,1.8967529757647559
1,Tur,8,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2', 'B1_2']",1,0.42111968994140625,0.6842747751148156,0.4647285152568964,1.97890185829769,2.308908462524414,1.547162566581133,0.8747175278517222,1.9707535382001757
2,Tur,8,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2', 'B4_3']",1,0.5232800841331482,0.7910230118987598,0.5962169894002574,1.8376441217625552,0.9918453693389893,0.9534343937549067,0.6832985472947405,1.8196598752088249
3,Tur,8,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2']",1,0.6188859939575195,0.8456877929970804,0.6085505594814967,1.8076349217996541,0.9103484153747559,0.9793363339909419,0.6205749910018292,1.7287990193700402
4,Tur,8,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2']",1,0.6488610506057739,0.8584655708929596,0.5939309385687747,1.801020759403653,0.25829896330833435,0.49046378003221297,0.3648393754594201,1.8289833695709707
0,Tur,9,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6', 'NR_B1B8A', 'NR_B2B6']",1,0.09409784525632858,0.536433218663243,0.4601634370040939,1.8354241701560974,0.7020398378372192,0.8140698894450127,0.4916066691253279,1.9014092043913262
1,Tur,9,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2', 'B1_2', 'B1']",1,0.4196339249610901,0.684331687568536,0.4647224211561848,1.9776644767930576,2.5039656162261963,1.6057998958334325,0.8921619272424076,1.9823508385399833
2,Tur,9,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2', 'B4_3', 'B4_2']",1,0.5929609537124634,0.8310509381346117,0.5949113536974453,1.83806651400866,0.7567563056945801,0.8622077313065443,0.6293857608119862,1.8086276300120117
3,Tur,9,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3']",1,0.6227587461471558,0.849044202211079,0.6063305900768401,1.8298943388576743,0.9142715334892273,0.9736761202204122,0.6089866400531884,1.7438256561353078
4,Tur,9,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3']",1,0.6572720408439636,0.8610473668403685,0.5953730083333767,1.8040598147841245,0.21741613745689392,0.45267255407500523,0.3459932397466388,1.8266562965421522
0,Tur,10,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6', 'NR_B1B8A', 'NR_B2B6', 'NR_B2B8A']",1,0.09600086510181427,0.5364618119034353,0.4609532167949762,1.8428568846638593,0.6938972473144531,0.8160976897587155,0.49653020198420567,1.9032124168093352
1,Tur,10,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2', 'B1_2', 'B1', 'NR_B11B3']",1,0.4350295066833496,0.6842286407882193,0.46452375701184045,1.973768093919902,2.501330852508545,1.609263662474504,0.8926534363617404,1.9812722002868821
2,Tur,10,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2', 'B4_3', 'B4_2', 'B3']",1,0.5664817094802856,0.8199657857160537,0.5870935063833272,1.8426000742811328,0.8325671553611755,0.8787684967789094,0.6381350071567142,1.8157962095805884
3,Tur,10,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3']",1,0.6391932964324951,0.850018861927735,0.6072736549334609,1.8235142731033638,0.9184638857841492,0.9742707559688487,0.6124919168534005,1.738482201901319
4,Tur,10,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3']",1,0.6357443928718567,0.851483437970611,0.5870628750951152,1.8093084896563296,0.1843901425600052,0.4177188474260474,0.32452068888118657,1.8144170675360698
0,Tur,11,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6', 'NR_B1B8A', 'NR_B2B6', 'NR_B2B8A', 'Image_Year']",1,0.06766503304243088,0.5368881772559523,0.4621851292553438,1.8381048936265114,0.7030127048492432,0.8119039631719674,0.4854513900233662,1.9031848698939893
1,Tur,11,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2', 'B1_2', 'B1', 'NR_B11B3', 'B3']",1,0.41158151626586914,0.6844880055188767,0.46538950680629343,1.990478489064172,2.5684566497802734,1.6266533005309225,0.8988178704593214,1.9895904388362216
2,Tur,11,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2', 'B4_3', 'B4_2', 'B3', 'B5']",1,0.5552024245262146,0.8189985786333447,0.5879026790008128,1.8382075623176968,0.8331198692321777,0.8833543665992976,0.64372257411637,1.840095550308496
3,Tur,11,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3', 'B5']",1,0.6428040862083435,0.8577388244819868,0.6115842577554006,1.8226761988955607,0.8956950306892395,0.9673555858181099,0.6051943727604504,1.7300371972762092
4,Tur,11,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3', 'B5']",1,0.6350874304771423,0.8542145687904897,0.5871898625173184,1.8015238182594484,0.2335810363292694,0.4599195589250656,0.33851689045866606,1.817518862404163
0,Tur,12,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6', 'NR_B1B8A', 'NR_B2B6', 'NR_B2B8A', 'Image_Year', 'NR_B1B11']",1,0.05990418791770935,0.5370936634981126,0.4622160224061207,1.8448357340445203,0.7106280326843262,0.8089172711504746,0.47614873460466933,1.9067258340480517
1,Tur,12,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2', 'B1_2', 'B1', 'NR_B11B3', 'B3', 'LH_B2B3B4']",1,0.44495099782943726,0.6845567630670126,0.46565994381352666,2.0,2.5957939624786377,1.6313535326746682,0.9003627075573218,1.9916058488717903
2,Tur,12,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2', 'B4_3', 'B4_2', 'B3', 'B5', 'B4']",1,0.6114131212234497,0.8469343681749488,0.6104137669213783,1.8352690064105903,0.808046281337738,0.88527740566585,0.6513870288068507,1.814556355199914
3,Tur,12,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3', 'B5', 'B4']",1,0.626325786113739,0.8509672630180176,0.610471865188555,1.8290695139462902,0.9334841370582581,0.9759796213717797,0.6119811698298423,1.7474690452042871
4,Tur,12,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3', 'B5', 'B4']",1,0.6518236398696899,0.8612263977966085,0.5950185481408321,1.8019640017190117,0.25820252299308777,0.4910695083742293,0.36050235170517897,1.826646119238792
